speaker,video,success,reason,time_sec,frames,save_path
s34_processed,lrwb8s.mpg,True,,3.827,75,data/processed/grid/s34_processed\lrwb8s.npy
s34_processed,lrwi2s.mpg,True,,3.441,72,data/processed/grid/s34_processed\lrwi2s.npy
s34_processed,lrwb9p.mpg,True,,3.749,73,data/processed/grid/s34_processed\lrwb9p.npy
s34_processed,lrwi1n.mpg,True,,3.619,72,data/processed/grid/s34_processed\lrwi1n.npy
s34_processed,lrwi3p.mpg,True,,3.710,71,data/processed/grid/s34_processed\lrwi3p.npy
s34_processed,lrwi4a.mpg,True,,3.681,72,data/processed/grid/s34_processed\lrwi4a.npy
s34_processed,lrwcza.mpg,True,,4.368,75,data/processed/grid/s34_processed\lrwcza.npy
s34_processed,lrwo5n.mpg,True,,3.834,75,data/processed/grid/s34_processed\lrwo5n.npy
s34_processed,lrwo6s.mpg,True,,3.987,75,data/processed/grid/s34_processed\lrwo6s.npy
s34_processed,lrwo8a.mpg,True,,3.888,75,data/processed/grid/s34_processed\lrwo8a.npy
s34_processed,lrwo7p.mpg,True,,4.400,74,data/processed/grid/s34_processed\lrwo7p.npy
s34_processed,lrwu9n.mpg,True,,3.820,74,data/processed/grid/s34_processed\lrwu9n.npy
s34_processed,lrwv1p.mpg,True,,3.728,71,data/processed/grid/s34_processed\lrwv1p.npy
s34_processed,lrwv2a.mpg,True,,3.785,73,data/processed/grid/s34_processed\lrwv2a.npy
s34_processed,lrwvzs.mpg,True,,3.925,73,data/processed/grid/s34_processed\lrwvzs.npy
s34_processed,lwab5n.mpg,True,,3.770,71,data/processed/grid/s34_processed\lwab5n.npy
s34_processed,lwab6s.mpg,True,,4.008,74,data/processed/grid/s34_processed\lwab6s.npy
s34_processed,lwab8a.mpg,True,,3.754,73,data/processed/grid/s34_processed\lwab8a.npy
s34_processed,lwab7p.mpg,True,,4.214,72,data/processed/grid/s34_processed\lwab7p.npy
s34_processed,lwah9n.mpg,True,,3.895,74,data/processed/grid/s34_processed\lwah9n.npy
s34_processed,lwai1p.mpg,True,,3.768,73,data/processed/grid/s34_processed\lwai1p.npy
s34_processed,lwaizs.mpg,True,,3.710,74,data/processed/grid/s34_processed\lwaizs.npy
s34_processed,lwai2a.mpg,True,,4.324,74,data/processed/grid/s34_processed\lwai2a.npy
s34_processed,lwao3n.mpg,True,,3.841,74,data/processed/grid/s34_processed\lwao3n.npy
s34_processed,lwao4s.mpg,True,,3.952,74,data/processed/grid/s34_processed\lwao4s.npy
s34_processed,lwao5p.mpg,True,,3.831,73,data/processed/grid/s34_processed\lwao5p.npy
s34_processed,lwao6a.mpg,True,,3.828,74,data/processed/grid/s34_processed\lwao6a.npy
s34_processed,lwau7n.mpg,True,,3.880,73,data/processed/grid/s34_processed\lwau7n.npy
s34_processed,lwau8s.mpg,True,,3.841,74,data/processed/grid/s34_processed\lwau8s.npy
s34_processed,lwau9p.mpg,True,,4.072,71,data/processed/grid/s34_processed\lwau9p.npy
s34_processed,lwavza.mpg,True,,3.904,73,data/processed/grid/s34_processed\lwavza.npy
s34_processed,lwbb9n.mpg,True,,3.889,73,data/processed/grid/s34_processed\lwbb9n.npy
s34_processed,lwbc1p.mpg,True,,3.623,72,data/processed/grid/s34_processed\lwbc1p.npy
s34_processed,lwbczs.mpg,True,,3.866,73,data/processed/grid/s34_processed\lwbczs.npy
s34_processed,lwbc2a.mpg,True,,4.178,73,data/processed/grid/s34_processed\lwbc2a.npy
s34_processed,lwbi4s.mpg,True,,3.690,71,data/processed/grid/s34_processed\lwbi4s.npy
s34_processed,lwbi3n.mpg,True,,3.910,73,data/processed/grid/s34_processed\lwbi3n.npy
s34_processed,lwbi5p.mpg,True,,3.680,72,data/processed/grid/s34_processed\lwbi5p.npy
s34_processed,lwbi6a.mpg,True,,3.823,74,data/processed/grid/s34_processed\lwbi6a.npy
s34_processed,lwbo7n.mpg,True,,3.826,74,data/processed/grid/s34_processed\lwbo7n.npy
s34_processed,lwbo8s.mpg,True,,4.090,71,data/processed/grid/s34_processed\lwbo8s.npy
s34_processed,lwbo9p.mpg,True,,3.885,75,data/processed/grid/s34_processed\lwbo9p.npy
s34_processed,lwbpza.mpg,True,,3.705,69,data/processed/grid/s34_processed\lwbpza.npy
s34_processed,lwbv1n.mpg,True,,3.708,72,data/processed/grid/s34_processed\lwbv1n.npy
s34_processed,lwbv4a.mpg,True,,3.675,72,data/processed/grid/s34_processed\lwbv4a.npy
s34_processed,lwbv2s.mpg,True,,3.890,75,data/processed/grid/s34_processed\lwbv2s.npy
s34_processed,lwib2s.mpg,True,,3.894,75,data/processed/grid/s34_processed\lwib2s.npy
s34_processed,lwib1n.mpg,True,,3.932,72,data/processed/grid/s34_processed\lwib1n.npy
s34_processed,lwbv3p.mpg,True,,4.053,69,data/processed/grid/s34_processed\lwbv3p.npy
s34_processed,lwib3p.mpg,True,,3.793,72,data/processed/grid/s34_processed\lwib3p.npy
s34_processed,lwib4a.mpg,True,,3.775,72,data/processed/grid/s34_processed\lwib4a.npy
s34_processed,lwih5n.mpg,True,,4.113,71,data/processed/grid/s34_processed\lwih5n.npy
s34_processed,lwih6s.mpg,True,,3.804,74,data/processed/grid/s34_processed\lwih6s.npy
s34_processed,lwih7p.mpg,True,,3.856,73,data/processed/grid/s34_processed\lwih7p.npy
s34_processed,lwih8a.mpg,True,,3.807,73,data/processed/grid/s34_processed\lwih8a.npy
s34_processed,lwio1p.mpg,True,,3.682,74,data/processed/grid/s34_processed\lwio1p.npy
s34_processed,lwin9n.mpg,True,,3.743,74,data/processed/grid/s34_processed\lwin9n.npy
s34_processed,lwio2a.mpg,True,,3.597,73,data/processed/grid/s34_processed\lwio2a.npy
s34_processed,lwiozs.mpg,True,,3.754,74,data/processed/grid/s34_processed\lwiozs.npy
s34_processed,lwiu3n.mpg,True,,4.145,75,data/processed/grid/s34_processed\lwiu3n.npy
s34_processed,lwiu4s.mpg,True,,3.832,75,data/processed/grid/s34_processed\lwiu4s.npy
s34_processed,lwiu5p.mpg,True,,3.456,71,data/processed/grid/s34_processed\lwiu5p.npy
s34_processed,lwiu6a.mpg,True,,4.225,73,data/processed/grid/s34_processed\lwiu6a.npy
s34_processed,lwwc3n.mpg,True,,3.909,74,data/processed/grid/s34_processed\lwwc3n.npy
s34_processed,lwwc4s.mpg,True,,3.918,74,data/processed/grid/s34_processed\lwwc4s.npy
s34_processed,lwwc5p.mpg,True,,4.094,75,data/processed/grid/s34_processed\lwwc5p.npy
s34_processed,lwwi7n.mpg,True,,3.912,73,data/processed/grid/s34_processed\lwwi7n.npy
s34_processed,lwwc6a.mpg,True,,3.992,74,data/processed/grid/s34_processed\lwwc6a.npy
s34_processed,lwwi8s.mpg,True,,4.135,75,data/processed/grid/s34_processed\lwwi8s.npy
s34_processed,lwwi9p.mpg,True,,3.982,75,data/processed/grid/s34_processed\lwwi9p.npy
s34_processed,lwwp2s.mpg,True,,3.866,72,data/processed/grid/s34_processed\lwwp2s.npy
s34_processed,lwwp1n.mpg,True,,4.036,74,data/processed/grid/s34_processed\lwwp1n.npy
s34_processed,lwwjza.mpg,True,,4.097,72,data/processed/grid/s34_processed\lwwjza.npy
s34_processed,lwwp4a.mpg,True,,3.634,71,data/processed/grid/s34_processed\lwwp4a.npy
s34_processed,lwwp3p.mpg,True,,4.204,73,data/processed/grid/s34_processed\lwwp3p.npy
s34_processed,lwwv5n.mpg,True,,3.843,73,data/processed/grid/s34_processed\lwwv5n.npy
s34_processed,lwwv6s.mpg,True,,3.787,73,data/processed/grid/s34_processed\lwwv6s.npy
s34_processed,lwwv7p.mpg,True,,3.763,73,data/processed/grid/s34_processed\lwwv7p.npy
s34_processed,lwwv8a.mpg,True,,3.912,75,data/processed/grid/s34_processed\lwwv8a.npy
s34_processed,pbaf1n.mpg,True,,3.683,73,data/processed/grid/s34_processed\pbaf1n.npy
s34_processed,pbaf2s.mpg,True,,3.821,74,data/processed/grid/s34_processed\pbaf2s.npy
s34_processed,pbaf3p.mpg,True,,3.877,74,data/processed/grid/s34_processed\pbaf3p.npy
s34_processed,pbaf4a.mpg,True,,3.811,72,data/processed/grid/s34_processed\pbaf4a.npy
s34_processed,pbal5n.mpg,True,,4.094,73,data/processed/grid/s34_processed\pbal5n.npy
s34_processed,pbal6s.mpg,True,,3.641,74,data/processed/grid/s34_processed\pbal6s.npy
s34_processed,pbal8a.mpg,True,,3.815,74,data/processed/grid/s34_processed\pbal8a.npy
s34_processed,pbal7p.mpg,True,,4.282,74,data/processed/grid/s34_processed\pbal7p.npy
s34_processed,pbar9n.mpg,True,,3.795,74,data/processed/grid/s34_processed\pbar9n.npy
s34_processed,pbas1p.mpg,True,,3.647,74,data/processed/grid/s34_processed\pbas1p.npy
s34_processed,pbas2a.mpg,True,,3.673,73,data/processed/grid/s34_processed\pbas2a.npy
s34_processed,pbaz3n.mpg,True,,3.582,74,data/processed/grid/s34_processed\pbaz3n.npy
s34_processed,pbaszs.mpg,True,,3.803,73,data/processed/grid/s34_processed\pbaszs.npy
s34_processed,pbaz4s.mpg,True,,3.522,72,data/processed/grid/s34_processed\pbaz4s.npy
s34_processed,pbaz5p.mpg,True,,3.759,73,data/processed/grid/s34_processed\pbaz5p.npy
s34_processed,pbaz6a.mpg,True,,4.368,74,data/processed/grid/s34_processed\pbaz6a.npy
s34_processed,pbbf5n.mpg,True,,3.727,72,data/processed/grid/s34_processed\pbbf5n.npy
s34_processed,pbbf6s.mpg,True,,4.013,71,data/processed/grid/s34_processed\pbbf6s.npy
s34_processed,pbbf8a.mpg,True,,4.035,74,data/processed/grid/s34_processed\pbbf8a.npy
s34_processed,pbbf7p.mpg,True,,4.302,75,data/processed/grid/s34_processed\pbbf7p.npy
s34_processed,pbbl9n.mpg,True,,4.019,75,data/processed/grid/s34_processed\pbbl9n.npy
s34_processed,pbbm1p.mpg,True,,3.856,71,data/processed/grid/s34_processed\pbbm1p.npy
s34_processed,pbbm2a.mpg,True,,3.881,71,data/processed/grid/s34_processed\pbbm2a.npy
s34_processed,pbbmzs.mpg,True,,3.883,74,data/processed/grid/s34_processed\pbbmzs.npy
s34_processed,pbbs3n.mpg,True,,3.812,73,data/processed/grid/s34_processed\pbbs3n.npy
s34_processed,pbbs4s.mpg,True,,3.850,73,data/processed/grid/s34_processed\pbbs4s.npy
s34_processed,pbbs5p.mpg,True,,4.229,73,data/processed/grid/s34_processed\pbbs5p.npy
s34_processed,pbbs6a.mpg,True,,3.876,73,data/processed/grid/s34_processed\pbbs6a.npy
s34_processed,pbbz7n.mpg,True,,3.937,75,data/processed/grid/s34_processed\pbbz7n.npy
s34_processed,pbbz8s.mpg,True,,3.595,73,data/processed/grid/s34_processed\pbbz8s.npy
s34_processed,pbie7n.mpg,True,,3.561,72,data/processed/grid/s34_processed\pbie7n.npy
s34_processed,pbbz9p.mpg,True,,3.787,69,data/processed/grid/s34_processed\pbbz9p.npy
s34_processed,pbie8s.mpg,True,,3.689,74,data/processed/grid/s34_processed\pbie8s.npy
s34_processed,pbifza.mpg,True,,3.587,71,data/processed/grid/s34_processed\pbifza.npy
s34_processed,pbie9p.mpg,True,,3.788,73,data/processed/grid/s34_processed\pbie9p.npy
s34_processed,pbil1n.mpg,True,,3.748,74,data/processed/grid/s34_processed\pbil1n.npy
s34_processed,pbil2s.mpg,True,,3.669,71,data/processed/grid/s34_processed\pbil2s.npy
s34_processed,pbil4a.mpg,True,,3.732,73,data/processed/grid/s34_processed\pbil4a.npy
s34_processed,pbil3p.mpg,True,,4.169,74,data/processed/grid/s34_processed\pbil3p.npy
s34_processed,pbir5n.mpg,True,,3.653,71,data/processed/grid/s34_processed\pbir5n.npy
s34_processed,pbir6s.mpg,True,,3.755,75,data/processed/grid/s34_processed\pbir6s.npy
s34_processed,pbir7p.mpg,True,,3.737,74,data/processed/grid/s34_processed\pbir7p.npy
s34_processed,pbiy9n.mpg,True,,3.760,74,data/processed/grid/s34_processed\pbiy9n.npy
s34_processed,pbiz1p.mpg,True,,3.743,73,data/processed/grid/s34_processed\pbiz1p.npy
s34_processed,pbir8a.mpg,True,,4.037,75,data/processed/grid/s34_processed\pbir8a.npy
s34_processed,pbiz2a.mpg,True,,3.840,74,data/processed/grid/s34_processed\pbiz2a.npy
s34_processed,pbizzs.mpg,True,,3.929,75,data/processed/grid/s34_processed\pbizzs.npy
s34_processed,pbwf9n.mpg,True,,3.683,73,data/processed/grid/s34_processed\pbwf9n.npy
s34_processed,pbwg1p.mpg,True,,3.662,73,data/processed/grid/s34_processed\pbwg1p.npy
s34_processed,pbwg2a.mpg,True,,4.220,73,data/processed/grid/s34_processed\pbwg2a.npy
s34_processed,pbwgzs.mpg,True,,3.816,74,data/processed/grid/s34_processed\pbwgzs.npy
s34_processed,pbwm3n.mpg,True,,3.726,72,data/processed/grid/s34_processed\pbwm3n.npy
s34_processed,pbwm4s.mpg,True,,3.836,73,data/processed/grid/s34_processed\pbwm4s.npy
s34_processed,pbwm5p.mpg,True,,3.750,71,data/processed/grid/s34_processed\pbwm5p.npy
s34_processed,pbwm6a.mpg,True,,3.858,73,data/processed/grid/s34_processed\pbwm6a.npy
s34_processed,pbws8s.mpg,True,,3.893,72,data/processed/grid/s34_processed\pbws8s.npy
s34_processed,pbws7n.mpg,True,,4.389,75,data/processed/grid/s34_processed\pbws7n.npy
s34_processed,pbws9p.mpg,True,,3.897,73,data/processed/grid/s34_processed\pbws9p.npy
s34_processed,pbwtza.mpg,True,,3.906,75,data/processed/grid/s34_processed\pbwtza.npy
s34_processed,pgaa5n.mpg,True,,3.558,71,data/processed/grid/s34_processed\pgaa5n.npy
s34_processed,pgaa7p.mpg,True,,3.896,73,data/processed/grid/s34_processed\pgaa7p.npy
s34_processed,pgaa8a.mpg,True,,3.816,72,data/processed/grid/s34_processed\pgaa8a.npy
s34_processed,pgaa6s.mpg,True,,4.356,74,data/processed/grid/s34_processed\pgaa6s.npy
s34_processed,pgag9n.mpg,True,,3.881,75,data/processed/grid/s34_processed\pgag9n.npy
s34_processed,pgah1p.mpg,True,,3.860,72,data/processed/grid/s34_processed\pgah1p.npy
s34_processed,pgah2a.mpg,True,,3.839,75,data/processed/grid/s34_processed\pgah2a.npy
s34_processed,pgahzs.mpg,True,,3.977,75,data/processed/grid/s34_processed\pgahzs.npy
s34_processed,pgan5p.mpg,True,,3.655,73,data/processed/grid/s34_processed\pgan5p.npy
s34_processed,pgan4s.mpg,True,,3.835,75,data/processed/grid/s34_processed\pgan4s.npy
s34_processed,pgan3n.mpg,True,,4.206,74,data/processed/grid/s34_processed\pgan3n.npy
s34_processed,pgan6a.mpg,True,,3.637,74,data/processed/grid/s34_processed\pgan6a.npy
s34_processed,pgat7n.mpg,True,,3.779,72,data/processed/grid/s34_processed\pgat7n.npy
s34_processed,pgat8s.mpg,True,,3.741,74,data/processed/grid/s34_processed\pgat8s.npy
s34_processed,pgauza.mpg,True,,3.847,74,data/processed/grid/s34_processed\pgauza.npy
s34_processed,pgba9n.mpg,True,,3.965,75,data/processed/grid/s34_processed\pgba9n.npy
s34_processed,pgat9p.mpg,True,,4.292,74,data/processed/grid/s34_processed\pgat9p.npy
s34_processed,pgbb1p.mpg,True,,3.997,71,data/processed/grid/s34_processed\pgbb1p.npy
s34_processed,pgbb2a.mpg,True,,3.840,72,data/processed/grid/s34_processed\pgbb2a.npy
s34_processed,pgbbzs.mpg,True,,3.881,72,data/processed/grid/s34_processed\pgbbzs.npy
s34_processed,pgbh3n.mpg,True,,3.765,73,data/processed/grid/s34_processed\pgbh3n.npy
s34_processed,pgbh4s.mpg,True,,4.414,74,data/processed/grid/s34_processed\pgbh4s.npy
s34_processed,pgbh5p.mpg,True,,4.028,73,data/processed/grid/s34_processed\pgbh5p.npy
s34_processed,pgbn7n.mpg,True,,3.879,74,data/processed/grid/s34_processed\pgbn7n.npy
s34_processed,pgbh6a.mpg,True,,4.189,75,data/processed/grid/s34_processed\pgbh6a.npy
s34_processed,pgbn9p.mpg,True,,3.678,72,data/processed/grid/s34_processed\pgbn9p.npy
s34_processed,pgbn8s.mpg,True,,3.918,75,data/processed/grid/s34_processed\pgbn8s.npy
s34_processed,pgbu1n.mpg,True,,3.644,72,data/processed/grid/s34_processed\pgbu1n.npy
s34_processed,pgbu2s.mpg,True,,3.922,73,data/processed/grid/s34_processed\pgbu2s.npy
s34_processed,pgbu3p.mpg,True,,3.824,71,data/processed/grid/s34_processed\pgbu3p.npy
s34_processed,pgboza.mpg,True,,4.320,73,data/processed/grid/s34_processed\pgboza.npy
s34_processed,pgbu4a.mpg,True,,3.943,74,data/processed/grid/s34_processed\pgbu4a.npy
s34_processed,pgia2s.mpg,True,,3.808,75,data/processed/grid/s34_processed\pgia2s.npy
s34_processed,pgia1n.mpg,True,,4.109,72,data/processed/grid/s34_processed\pgia1n.npy
s34_processed,pgia3p.mpg,True,,3.876,75,data/processed/grid/s34_processed\pgia3p.npy
s34_processed,pgig5n.mpg,True,,3.648,74,data/processed/grid/s34_processed\pgig5n.npy
s34_processed,pgia4a.mpg,True,,3.757,74,data/processed/grid/s34_processed\pgia4a.npy
s34_processed,pgig6s.mpg,True,,3.665,74,data/processed/grid/s34_processed\pgig6s.npy
s34_processed,pgig7p.mpg,True,,3.763,74,data/processed/grid/s34_processed\pgig7p.npy
s34_processed,pgim9n.mpg,True,,3.710,73,data/processed/grid/s34_processed\pgim9n.npy
s34_processed,pgin2a.mpg,True,,3.638,73,data/processed/grid/s34_processed\pgin2a.npy
s34_processed,pgig8a.mpg,True,,3.832,74,data/processed/grid/s34_processed\pgig8a.npy
s34_processed,pgin1p.mpg,True,,3.979,72,data/processed/grid/s34_processed\pgin1p.npy
s34_processed,pginzs.mpg,True,,3.817,75,data/processed/grid/s34_processed\pginzs.npy
s34_processed,pgit3n.mpg,True,,4.190,73,data/processed/grid/s34_processed\pgit3n.npy
s34_processed,pgit4s.mpg,True,,3.877,74,data/processed/grid/s34_processed\pgit4s.npy
s34_processed,pgit5p.mpg,True,,3.915,74,data/processed/grid/s34_processed\pgit5p.npy
s34_processed,pgwb4s.mpg,True,,3.647,72,data/processed/grid/s34_processed\pgwb4s.npy
s34_processed,pgwb3n.mpg,True,,3.965,74,data/processed/grid/s34_processed\pgwb3n.npy
s34_processed,pgit6a.mpg,True,,4.047,75,data/processed/grid/s34_processed\pgit6a.npy
s34_processed,pgwb5p.mpg,True,,3.823,73,data/processed/grid/s34_processed\pgwb5p.npy
s34_processed,pgwh7n.mpg,True,,3.740,74,data/processed/grid/s34_processed\pgwh7n.npy
s34_processed,pgwb6a.mpg,True,,3.816,74,data/processed/grid/s34_processed\pgwb6a.npy
s34_processed,pgwh8s.mpg,True,,4.369,74,data/processed/grid/s34_processed\pgwh8s.npy
s34_processed,pgwh9p.mpg,True,,3.761,72,data/processed/grid/s34_processed\pgwh9p.npy
s34_processed,pgwiza.mpg,True,,4.416,74,data/processed/grid/s34_processed\pgwiza.npy
s34_processed,pgwo1n.mpg,True,,3.889,73,data/processed/grid/s34_processed\pgwo1n.npy
s34_processed,pgwo4a.mpg,True,,3.960,74,data/processed/grid/s34_processed\pgwo4a.npy
s34_processed,pgwo2s.mpg,True,,4.050,75,data/processed/grid/s34_processed\pgwo2s.npy
s34_processed,pgwo3p.mpg,True,,3.960,74,data/processed/grid/s34_processed\pgwo3p.npy
s34_processed,pgwu5n.mpg,True,,4.044,74,data/processed/grid/s34_processed\pgwu5n.npy
s34_processed,pgwu8a.mpg,True,,3.775,71,data/processed/grid/s34_processed\pgwu8a.npy
s34_processed,pgwu6s.mpg,True,,3.947,73,data/processed/grid/s34_processed\pgwu6s.npy
s34_processed,pgwu7p.mpg,True,,4.039,74,data/processed/grid/s34_processed\pgwu7p.npy
s34_processed,praf8s.mpg,True,,3.866,74,data/processed/grid/s34_processed\praf8s.npy
s34_processed,praf7n.mpg,True,,4.450,74,data/processed/grid/s34_processed\praf7n.npy
s34_processed,praf9p.mpg,True,,4.166,73,data/processed/grid/s34_processed\praf9p.npy
s34_processed,pragza.mpg,True,,3.826,74,data/processed/grid/s34_processed\pragza.npy
s34_processed,pram2s.mpg,True,,3.695,73,data/processed/grid/s34_processed\pram2s.npy
s34_processed,pram1n.mpg,True,,3.730,73,data/processed/grid/s34_processed\pram1n.npy
s34_processed,pram3p.mpg,True,,3.804,73,data/processed/grid/s34_processed\pram3p.npy
s34_processed,pram4a.mpg,True,,3.853,74,data/processed/grid/s34_processed\pram4a.npy
s34_processed,pras5n.mpg,True,,3.874,74,data/processed/grid/s34_processed\pras5n.npy
s34_processed,pras6s.mpg,True,,3.872,74,data/processed/grid/s34_processed\pras6s.npy
s34_processed,pras7p.mpg,True,,3.935,74,data/processed/grid/s34_processed\pras7p.npy
s34_processed,pras8a.mpg,True,,3.877,74,data/processed/grid/s34_processed\pras8a.npy
s34_processed,praz9n.mpg,True,,4.340,75,data/processed/grid/s34_processed\praz9n.npy
s34_processed,prbg1n.mpg,True,,3.660,70,data/processed/grid/s34_processed\prbg1n.npy
s34_processed,prbaza.mpg,True,,4.058,70,data/processed/grid/s34_processed\prbaza.npy
s34_processed,prbg2s.mpg,True,,3.924,74,data/processed/grid/s34_processed\prbg2s.npy
s34_processed,prbg4a.mpg,True,,3.851,74,data/processed/grid/s34_processed\prbg4a.npy
s34_processed,prbg3p.mpg,True,,3.964,75,data/processed/grid/s34_processed\prbg3p.npy
s34_processed,prbm5n.mpg,True,,3.862,70,data/processed/grid/s34_processed\prbm5n.npy
s34_processed,prbm8a.mpg,True,,3.398,73,data/processed/grid/s34_processed\prbm8a.npy
s34_processed,prbm7p.mpg,True,,3.745,70,data/processed/grid/s34_processed\prbm7p.npy
s34_processed,prbm6s.mpg,True,,3.932,73,data/processed/grid/s34_processed\prbm6s.npy
s34_processed,prbs9n.mpg,True,,3.939,74,data/processed/grid/s34_processed\prbs9n.npy
s34_processed,prbt1p.mpg,True,,4.310,72,data/processed/grid/s34_processed\prbt1p.npy
s34_processed,prbt2a.mpg,True,,3.868,74,data/processed/grid/s34_processed\prbt2a.npy
s34_processed,prbtzs.mpg,True,,4.109,72,data/processed/grid/s34_processed\prbtzs.npy
s34_processed,prif3n.mpg,True,,3.863,73,data/processed/grid/s34_processed\prif3n.npy
s34_processed,prif4s.mpg,True,,3.828,75,data/processed/grid/s34_processed\prif4s.npy
s34_processed,prif5p.mpg,True,,3.807,71,data/processed/grid/s34_processed\prif5p.npy
s34_processed,prif6a.mpg,True,,3.920,75,data/processed/grid/s34_processed\prif6a.npy
s34_processed,pril7n.mpg,True,,3.917,74,data/processed/grid/s34_processed\pril7n.npy
s34_processed,pril8s.mpg,True,,3.870,74,data/processed/grid/s34_processed\pril8s.npy
s34_processed,pril9p.mpg,True,,3.921,74,data/processed/grid/s34_processed\pril9p.npy
s34_processed,primza.mpg,True,,3.694,72,data/processed/grid/s34_processed\primza.npy
s34_processed,pris1n.mpg,True,,4.104,73,data/processed/grid/s34_processed\pris1n.npy
s34_processed,pris2s.mpg,True,,3.764,74,data/processed/grid/s34_processed\pris2s.npy
s34_processed,priz6s.mpg,True,,3.824,74,data/processed/grid/s34_processed\priz6s.npy
s34_processed,priz5n.mpg,True,,3.859,74,data/processed/grid/s34_processed\priz5n.npy
s34_processed,pris4a.mpg,True,,3.910,75,data/processed/grid/s34_processed\pris4a.npy
s34_processed,pris3p.mpg,True,,4.180,74,data/processed/grid/s34_processed\pris3p.npy
s34_processed,priz7p.mpg,True,,3.928,73,data/processed/grid/s34_processed\priz7p.npy
s34_processed,prwa1n.mpg,True,,3.679,73,data/processed/grid/s34_processed\prwa1n.npy
s34_processed,priz8a.mpg,True,,4.002,74,data/processed/grid/s34_processed\priz8a.npy
s34_processed,prwa2s.mpg,True,,3.765,74,data/processed/grid/s34_processed\prwa2s.npy
s34_processed,prwa3p.mpg,True,,3.584,70,data/processed/grid/s34_processed\prwa3p.npy
s34_processed,prwg5n.mpg,True,,3.631,71,data/processed/grid/s34_processed\prwg5n.npy
s34_processed,prwa4a.mpg,True,,4.079,72,data/processed/grid/s34_processed\prwa4a.npy
s34_processed,prwg6s.mpg,True,,3.775,72,data/processed/grid/s34_processed\prwg6s.npy
s34_processed,prwg7p.mpg,True,,3.857,74,data/processed/grid/s34_processed\prwg7p.npy
s34_processed,prwg8a.mpg,True,,3.992,74,data/processed/grid/s34_processed\prwg8a.npy
s34_processed,prwn1p.mpg,True,,3.893,71,data/processed/grid/s34_processed\prwn1p.npy
s34_processed,prwn2a.mpg,True,,3.823,73,data/processed/grid/s34_processed\prwn2a.npy
s34_processed,prwt3n.mpg,True,,3.707,73,data/processed/grid/s34_processed\prwt3n.npy
s34_processed,prwm9n.mpg,True,,4.334,71,data/processed/grid/s34_processed\prwm9n.npy
s34_processed,prwnzs.mpg,True,,3.994,74,data/processed/grid/s34_processed\prwnzs.npy
s34_processed,prwt4s.mpg,True,,3.932,73,data/processed/grid/s34_processed\prwt4s.npy
s34_processed,prwt5p.mpg,True,,3.716,71,data/processed/grid/s34_processed\prwt5p.npy
s34_processed,pwaa1p.mpg,True,,3.843,73,data/processed/grid/s34_processed\pwaa1p.npy
s34_processed,prwt6a.mpg,True,,4.296,74,data/processed/grid/s34_processed\prwt6a.npy
s34_processed,pwaa2a.mpg,True,,3.951,74,data/processed/grid/s34_processed\pwaa2a.npy
s34_processed,pwaazs.mpg,True,,3.926,74,data/processed/grid/s34_processed\pwaazs.npy
s34_processed,pwag3n.mpg,True,,3.887,75,data/processed/grid/s34_processed\pwag3n.npy
s34_processed,pwag5p.mpg,True,,3.738,74,data/processed/grid/s34_processed\pwag5p.npy
s34_processed,pwag4s.mpg,True,,3.860,75,data/processed/grid/s34_processed\pwag4s.npy
s34_processed,pwam7n.mpg,True,,3.922,74,data/processed/grid/s34_processed\pwam7n.npy
s34_processed,pwag6a.mpg,True,,4.332,74,data/processed/grid/s34_processed\pwag6a.npy
s34_processed,pwam8s.mpg,True,,3.889,74,data/processed/grid/s34_processed\pwam8s.npy
s34_processed,pwam9p.mpg,True,,3.954,74,data/processed/grid/s34_processed\pwam9p.npy
s34_processed,pwanza.mpg,True,,3.866,73,data/processed/grid/s34_processed\pwanza.npy
s34_processed,pwat2s.mpg,True,,3.830,74,data/processed/grid/s34_processed\pwat2s.npy
s34_processed,pwat1n.mpg,True,,3.962,74,data/processed/grid/s34_processed\pwat1n.npy
s34_processed,pwat3p.mpg,True,,3.869,74,data/processed/grid/s34_processed\pwat3p.npy
s34_processed,pwba3n.mpg,True,,3.770,73,data/processed/grid/s34_processed\pwba3n.npy
s34_processed,pwba4s.mpg,True,,3.802,73,data/processed/grid/s34_processed\pwba4s.npy
s34_processed,pwat4a.mpg,True,,4.011,74,data/processed/grid/s34_processed\pwat4a.npy
s34_processed,pwba5p.mpg,True,,3.940,73,data/processed/grid/s34_processed\pwba5p.npy
s34_processed,pwba6a.mpg,True,,4.161,72,data/processed/grid/s34_processed\pwba6a.npy
s34_processed,pwbg7n.mpg,True,,3.824,75,data/processed/grid/s34_processed\pwbg7n.npy
s34_processed,pwbg8s.mpg,True,,3.827,73,data/processed/grid/s34_processed\pwbg8s.npy
s34_processed,pwbg9p.mpg,True,,3.906,74,data/processed/grid/s34_processed\pwbg9p.npy
s34_processed,pwbhza.mpg,True,,3.804,73,data/processed/grid/s34_processed\pwbhza.npy
s34_processed,pwbn4a.mpg,True,,3.675,73,data/processed/grid/s34_processed\pwbn4a.npy
s34_processed,pwbn1n.mpg,True,,3.940,71,data/processed/grid/s34_processed\pwbn1n.npy
s34_processed,pwbn3p.mpg,True,,3.766,73,data/processed/grid/s34_processed\pwbn3p.npy
s34_processed,pwbn2s.mpg,True,,3.842,73,data/processed/grid/s34_processed\pwbn2s.npy
